status	fecha	texto
1993628073082982583	2025-11-26T11:29:07Z	"#PradoEducación Visitas guiadas a la exposición ""Juan Muñoz. Historias de arte""

De martes y domingo a las 12:00h

Más información: https://t.co/D1nFk2jU2y https://t.co/OsGF0qg9Vp"
1993674064553189638	2025-11-26T14:31:52Z	"""Antonio Raphael Mengs (1728-1779)"". Una exposición sobre esta figura clave en el nacimiento del Neoclasicismo que permite explorar tanto la faceta de Mengs como pintor de cámara y muralista como su dimensión intelectual y teórica https://t.co/7a5xYAxGrD https://t.co/HRzhJ6up1a"
1993975699514765659	2025-11-27T10:30:27Z	Juan Muñoz (1953–2001), uno de los artistas españoles más influyentes del arte contemporáneo, ‘regresa’ al Museo del Prado, lugar de inspiración que visitaba con frecuencia. Con la colaboración de @MADRID https://t.co/0tS9IaoOwr https://t.co/TKHUWg7oqO
1993996428583293013	2025-11-27T11:52:49Z	"Exposición ""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. La muestra cuenta con el patrocinio exclusivo de 
@FundacionBBVA https://t.co/7a5xYAxGrD https://t.co/QV2nGmSPee"
1994326393157767327	2025-11-28T09:43:59Z	"#EscribirelPrado Durante su residencia en el Prado el escritor Mathias Énard mantendrá la conversación ""El Museo del Prado, un viaje inmóvil"", con el periodista José Andrés Rojo https://t.co/fkT1TRfGRI

El programa ""Escribir el Prado"" está patrocinado por Fundación @LoeweOfficial https://t.co/matqepvOyP"
1994334869342900425	2025-11-28T10:17:40Z	"Presentamos ""El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)"". Un recorrido por el legado de la promotora artística que más significativamente contribuyó al engrandecimiento de la antigua Colección Real y del actual Museo del Prado. Colabora @instmujeres https://t.co/O8uueUitLz"
1994341311357350251	2025-11-28T10:43:16Z	Esta mañana se presenta a los medios de comunicación el itinerario expositivo “El Prado en femenino III. La reina Isabel de Farnesio 1692-1766”, con @InstMujeres y la colaboración de @iryo_eu https://t.co/rGRviEV8cq
1994379999663821149	2025-11-28T13:17:00Z	"El Museo del Prado pone en valor el legado de Isabel de Farnesio, la reina coleccionista, en ""El Prado en femenino"" https://t.co/o9oV3d8gK3 https://t.co/STTeVMAGj2"
1994387969290191012	2025-11-28T13:48:40Z	#Empleo El Museo del Prado convoca 1 plaza de Jefe de Servicio N1 (Contratación) y una plaza de Jefe de Servicio N1 (Gráfica y Señalización), las dos por movilidad AGE. Más información en: https://t.co/xpofz9YtTZ https://t.co/pVR77tDesN
1995459615778374142	2025-12-01T12:47:00Z	"Ya podéis visitar la tercera edición del itinerario ""El Prado en femenino"", dedicado a la reina Isabel de Farnesio https://t.co/pwtOSaKRAk https://t.co/unkzIj33VO"
1995506421459243029	2025-12-01T15:53:00Z	"#PradoEducación ""Juan Muñoz. Historias de arte"", claves de la exposición

Todos los lunes en el Museo del Prado. Consulta horarios: https://t.co/mvw6HbGrDw https://t.co/wMxgAYa0oZ"
1995507675124183106	2025-12-01T15:57:59Z	"🗓Agenda. Del 1 al 7 de diciembre en el Museo del Prado

▪Exposiciones 
- “Juan Muñoz. Historias de arte”
- “Antonio Raphael Mengs (1728-1779)”
- Itinerario “El Prado en femenino”: La reina Isabel de Farnesio

➡Más información: https://t.co/j4yRKBCZJQ
 
▪Visitas guiadas
- Juan Muñoz. Historias de arte
- Antonio Raphael Mengs (1728-1779)
- Isabel de Farnesio. Una gran mujer, una gran reina
- Un paseo botánico por el Prado
- Donantes medievales. La pervivencia de la memoria
- Equilibrios sensibles

➡Todas las visitas https://t.co/JGLdyEnWsJ
 
◾No te pierdas
- Jueves: #EscribirelPrado “El Museo del Prado, un viaje inmóvil”, con Mathias Énard https://t.co/DM5fWxkEFk
- Sábado: #ElPradodeNoche https://t.co/XYlngn3DFf
- Domingo: Visitas guiadas a la bóveda de Luca Giordano en el Casón del Buen Retiro https://t.co/m7bWRQVtQp
 
🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
1995774936275673371	2025-12-02T09:39:59Z	"""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. Hasta el 1 de marzo en el Museo del Prado https://t.co/7a5xYAx8C5 Con el patrocinio exclusivo de @FundacionBBVA https://t.co/ovpCS0ZBFp"
1995831425694880007	2025-12-02T13:24:27Z	Celebra el Día de la Constitución en “El Prado de noche” este sábado 6 de diciembre https://t.co/92IV3nF4Tp https://t.co/lrJ83TFOSE
1996159838447915272	2025-12-03T11:09:26Z	"“El Museo del Prado, un viaje inmóvil”. Una conversación entre Mathias Énard y José Andrés Rojo dentro del programa #EscribirelPrado https://t.co/QDsXQxjHdk

🗓El 4 de diciembre a las 18:30h. Con el patrocinio de Fundación Loewe y en colaboración con Granta en español https://t.co/A6SCIhaISM"
1996249538009436387	2025-12-03T17:05:53Z	"Hoy a las 18:30h empieza el ciclo de conferencias de El Prado en femenino III: “El legado de una reina. Isabel de Farnesio en las colecciones del Museo del Prado”, con la profesora Mª Ángeles Pérez Samper (Universidad de Barcelona)

Más información: https://t.co/joIHfcMUdq https://t.co/rrLVRbtRFF"
1996496948174414249	2025-12-04T09:29:00Z	"Esta tarde a las 18:30h el escritor Mathias Énard mantendrá la conversación ""El Museo del Prado, un viaje inmóvil"" con el periodista José Andrés Rojo como parte de la residencia literaria #EscribirelPrado https://t.co/T1HNdBa7s4 https://t.co/z8OfF1FmtX"
1996522697262571594	2025-12-04T11:11:19Z	Hemos mejorado el diseño de la página de compra de entradas, gracias a @Telefonica, para que resulte más sencillo e intuitivo el proceso de compra. Esta nueva interfaz hará más fácil visitar exposiciones como Juan Muñoz, Mengs o el Itinerario Prado en Femenino #PuertaDigital https://t.co/MRovtBm3T8
1996537968551686513	2025-12-04T12:12:00Z	"Exposición ""Juan Muñoz. Historias de Arte"" en el Museo del Prado. Con la colaboración de @MADRID

Entradas: https://t.co/0tS9IapmlZ https://t.co/INwRTPnnhi"
1996633347133522178	2025-12-04T18:31:00Z	"#EscribirelPrado Sigue en directo ""El Museo del Prado, un viaje inmóvil"", con Mathias Énard y José Andrés Rojo https://t.co/alM5ZlLKqk https://t.co/uaXf111feE"
1996867537955705145	2025-12-05T10:01:35Z	"Ya se puede visitar en el Museo del Prado la exposición ""Antonio Raphael Mengs (1728-1779)"", figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII https://t.co/7a5xYAxGrD

Con el patrocinio exclusivo de @FundacionBBVA https://t.co/GdYPJxCNF7"
1996880614633701728	2025-12-05T10:53:33Z	La cultura es un derecho. Seis artículos de la Constitución la mencionan. Este sábado 6 de diciembre vuelve El Prado de Noche https://t.co/9tLU8H3bxK
1996910881490579763	2025-12-05T12:53:49Z	@ElcafedeMatilde Hola, la entrada al museo es gratuita en el Prado de Noche y todos los días las dos últimas horas de la tarde, además de otras condiciones de gratuidad que puedes ver en nuestra web. Saludos https://t.co/A5TuKgnTxr
1997290980081304020	2025-12-06T14:04:12Z	"#PradoCotidiano Humildad desde Guadalaviar, en Teruel, nos cuenta la historia de su casa y su relación con ""La nevada o El invierno"" de Goya y el ""Jardín de las delicias"" del Bosco https://t.co/bVadIilkjT"
1997654783893872678	2025-12-07T14:09:49Z	"¿Quién ostenta el poder en ""La familia de Felipe V"" de Van Loo? Con Noelia García Pérez, catedrática de Historia del Arte en la Universidad de Murcia y directora de ""El Prado en femenino"" https://t.co/SkVIE6zU0w"
1998311323789058158	2025-12-09T09:38:41Z	"""Ecce Homo"" de Caravaggio, en depósito en el Museo del Prado hasta 2027 https://t.co/AZNn0rsOzT https://t.co/gr4lGR22mS"
1998370228787663042	2025-12-09T13:32:45Z	"#PradoEducación Concierto de Navidad ""Divin Enfant. Symphonies en quatuor sur les Noëls"" a cargo de El Afecto Ilustrado

🗓Viernes 12 de diciembre a las 19:00h en el auditorio del Museo del Prado. Programa y entradas: https://t.co/BaZLuvzV1h https://t.co/iuaHCE4cTJ"
1998404014455849190	2025-12-09T15:47:00Z	"#PublicacionesPrado ""Antonio Raphael Mengs 1728-1779"", el catálogo de la exposición

Edición a cargo de Andrés Úbeda, jefe de colección de pintura italiana del siglo XVIII y Goya del Museo del Prado, y Javier Jordán de Urríes, conservador de Patrimonio Nacional https://t.co/SwF6ha95AZ"
1998672938107625539	2025-12-10T09:35:36Z	"Lamentamos profundamente el fallecimiento del músico Robe Iniesta. En febrero tuvimos la ocasión de colaborar con este vídeo que une la colección del Museo del Prado y su canción ""El poder del arte"" https://t.co/g2nfL3vN5l"
1999051050913865775	2025-12-11T10:38:05Z	La visita virtual del Museo del Prado incluye vistas panorámicas 360º e imágenes en altísima resolución de las obras de la colección. Estés donde estés, accede gratis aquí: https://t.co/f5tdrSRxCX #NextGenerationEU #PlandeRecuperación https://t.co/1rX0nqjXK0
1999074649880310245	2025-12-11T12:11:52Z	Homenaje a la fundadora: El Museo del Prado inaugura un espacio dedicado a la reina Isabel de Braganza https://t.co/9D0TK5zHw6 https://t.co/BXa1wtIwn6
1999398548027109647	2025-12-12T09:38:55Z	"Hoy se celebra el Día de la Virgen de Guadalupe. Hace unos meses presentamos la exposición “Tan lejos, tan cerca. Guadalupe de México en España"", que fue visitada por miles de personas, entre ellas la artista Natalia Lafourcade @lafourcade https://t.co/n3OAB0yRsL"
2000519556859592958	2025-12-15T11:53:24Z	"🗓Agenda. Del 15 al 21 de diciembre en el Museo del Prado 

◾Exposiciones
- “Juan Muñoz. Historias de arte”
- “Antonio Raphael Mengs (1728-1779)”
- Itinerario “El Prado en femenino”: La reina Isabel de Farnesio

ℹ Más información: https://t.co/j4yRKBCZJQ
 
◾Visitas guiadas
- Juan Muñoz. Historias de arte
- Antonio Raphael Mengs (1728-1779)
- Isabel de Farnesio. Una gran mujer, una gran reina
- Lugares de trabajo
- Donantes medievales. La pervivencia de la memoria
- Visita dialogada: Memorias vivas

➡Todas las visitas https://t.co/JGLdyEnWsJ
 
◾¡No te pierdas!
- Lunes: Estreno del documental “El Prado en femenino: Isabel de Farnesio” https://t.co/oi39Iwub9a
- Martes y jueves: Pinceladas sonoras, con la pianista Mariam Chitanava https://t.co/eA44ru83v3
- Miércoles: Conferencia “El legado de una reina. Isabel de Farnesio en las colecciones del Museo del Prado” https://t.co/8wCIMjUKEQ
- Sábado y domingo: Una obra, un artista. “Felipe II ofreciendo al cielo al infante don Fernando”, de Tiziano
Domingo: Visitas guiadas a la bóveda de Luca Giordano en el Casón del Buen Retiro https://t.co/m7bWRQVtQp
 
🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2000616939912044971	2025-12-15T18:20:22Z	"Estrenamos el documental ""El Prado en femenino: Isabel de Farnesio"", en colaboración con CaixaForum+. Estará disponible en el canal de YouTube del Museo del Prado https://t.co/SXoTcspYml https://t.co/5yyheRwLxd"
2000865050974715972	2025-12-16T10:46:17Z	"""Santa Ana dando una lección a la Virgen"", el boceto de Murillo que perteneció a la colección de Isabel de Farnesio y fue sustraído en el Museo del Prado a finales del siglo XIX, ha vuelto al museo para formar parte del itinerario ""El Prado en femenino"" https://t.co/gx1g56cBul https://t.co/zBHOwdstUP"
2000882288192630874	2025-12-16T11:54:46Z	"Exposición ""Juan Muñoz. Historias de Arte"" en el Museo del Prado. Con la colaboración de @MADRID

Entradas: https://t.co/82XHmrDHUq https://t.co/I4FM2YWmuD"
2000924974463238587	2025-12-16T14:44:23Z	"#Empleo El Museo del Prado convoca dos procesos selectivos para cubrir las siguientes plazas:

-  Encargado General de Informática N3 (Diseño de Productos Digitales). Plaza de nuevo ingreso
- Técnico de Mantenimiento N4 (Electricidad). Plaza de nuevo ingreso para contrato laboral fijo de relevo de jubilación parcial anticipada 

Bases: https://t.co/D23gSE730q"
2000954466624004286	2025-12-16T16:41:35Z	"El Museo del Prado cede ""La prisión de Lanuza"", de Carlos Larraz y Micheto, en calidad de depósito temporal a la sede del Justicia de Aragón https://t.co/acTUBcIbYO https://t.co/Ay7qKZq0KS"
2001230807910764552	2025-12-17T10:59:40Z	"#PradoEducación ""Donantes medievales. La pervivencia de la memoria"". Un recorrido por las salas de pintura medieval del museo, donde se exponen una serie de obras desde el siglo XIII hasta el XV que comparten la presencia de figuras en actitud orante

Todos los miércoles: https://t.co/daWEzkoOc0"
2001241513280352574	2025-12-17T11:42:12Z	El Museo del Prado presenta un proyecto pionero de investigación y desarrollo 3D aplicado a la Colección de Marcos https://t.co/m2UwKiwLxC https://t.co/vz36ecEPOq
2001263856384139509	2025-12-17T13:10:59Z	El Museo del Prado ha desarrollado un proyecto de investigación 3D aplicado a su Colección de marcos #NextGenerationEU https://t.co/sMlpYssMCJ https://t.co/4CHSjV6PXc
2001587445742162276	2025-12-18T10:36:49Z	"""El Prado en femenino"": Isabel de Farnesio (1692-1766) https://t.co/2qdVIU0akM"
2001606097212145711	2025-12-18T11:50:56Z	Llega al Museo del Prado una obra de Luisa Roldán, la gran escultora del barroco español https://t.co/fCs9J3jQPt https://t.co/0VMoKADdb4
2001643564493869276	2025-12-18T14:19:49Z	"Luisa Roldán, ""La Roldana"", se incorpora a la colección del Museo del Prado con ""Descanso en la huida a Egipto"" https://t.co/rIkWZRBzTP"
2001961975299870826	2025-12-19T11:25:04Z	"🖼Si venís al museo en familia esta Navidad, ""Fuera de ruta"" es un plano didáctico que incluye un recorrido por diez obras de la colección del Museo del Prado con propuestas para descubrir formas de viajar, caminar y mirar el arte

ℹDisponible gratuitamente en los puntos de información del museo https://t.co/9XP2PnoRio   

Colabora @elcorteingles
#PradoEducación"
2001979544253939831	2025-12-19T12:34:52Z	"#PublicacionesPrado ""Juan Muñoz. Historias de arte"", el catálogo. Edición a cargo de Vicente Todolí, comisario de la exposición https://t.co/7Jt99AjyGc https://t.co/FREtI48qBL"
2001989854138376193	2025-12-19T13:15:51Z	#PradoExtendido El lienzo “Cristo presentado al pueblo”, depositado en la Universidad de Oviedo, recupera su valor artístico original https://t.co/2eMDYcxUAw https://t.co/Rm9VKle7jk
2003019185430081707	2025-12-22T09:26:02Z	"“La Natividad de la Virgen”, Juan García de Miranda (principios del siglo XVIII) 

El Prado en los billetes de Lotería Nacional: https://t.co/h4Xg8YbOAl https://t.co/zgHAMUSRiJ"
2003030751374426137	2025-12-22T10:12:00Z	"Exposición ""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. La muestra cuenta con el patrocinio exclusivo de 
@FundacionBBVA https://t.co/7a5xYAxGrD https://t.co/oiNxJQU0GC"
2003396159101108369	2025-12-23T10:24:00Z	"Exposición ""Juan Muñoz. Historias de Arte"" en el Museo del Prado. Con la colaboración de @MADRID https://t.co/0tS9IapmlZ https://t.co/XhGjjoRhWi"
2004150099929403475	2025-12-25T12:19:53Z	"¡Feliz Navidad! 

“La Adoración de los pastores”, Antonio Rafael Mengs, 1770 #Mengs https://t.co/6lZlPPGsCr"
2004176300148510912	2025-12-25T14:04:00Z	"Buscando a san José en un tríptico del Bosco

""La Adoración de los Magos"", de 1494 https://t.co/rzhK6H8M2w"
2004494143960064098	2025-12-26T11:07:00Z	"Itinerario expositivo ""El Prado en femenino"": Isabel de Farnesio (1692-1766) https://t.co/pwtOSaKjKM https://t.co/9ZEIYTeWs1"
2004856532085997632	2025-12-27T11:07:00Z	"""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. Hasta el 1 de marzo en el Museo del Prado https://t.co/egUEvcdvpO Con el patrocinio exclusivo de @FundacionBBVA https://t.co/qOxLXMTs1t"
2005577264923385992	2025-12-29T10:50:56Z	El Museo del Prado supera, por tercer año consecutivo, su récord histórico de visitantes https://t.co/3sXMPHngGM https://t.co/cPprmGx4Wb
2005580354606735649	2025-12-29T11:03:13Z	"El actor y director José Sacristán pone voz al texto ""Roca española"", del artista Ramón Gaya, que decía del Museo del Prado: “Desde fuera y lejos de España, cuando uno piensa en el Prado, este no se presenta nunca como un museo, sino como una especie de patria, como una roca” https://t.co/YWb978zPmz"
2005995735020622145	2025-12-30T14:33:47Z	El Museo del Prado da la bienvenida al 2026 con “El Prado de noche” https://t.co/OBmeMKA103 https://t.co/KWIVP6qdXX
2006508248233574423	2026-01-01T00:30:20Z	¡Feliz 2026! https://t.co/zvPI3umvW8
2007039251519852949	2026-01-02T11:40:21Z	El Museo del Prado supera por primera vez los 3,5 millones de visitantes https://t.co/tVAPGnz7Mz https://t.co/VMvl5is3BM
2008105056667926921	2026-01-05T10:15:28Z	Mathias Enard y la relectura infinita del Prado https://t.co/og0Gy0atOy a través de @el_pais
2008125068925358169	2026-01-05T11:35:00Z	"Exposición ""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. La muestra cuenta con el patrocinio exclusivo de 
@FundacionBBVA
 https://t.co/egUEvcdvpO https://t.co/5nucpEd5Gj"
2008213468260798825	2026-01-05T17:26:16Z	"🖼Si venís al museo en familia, ""Fuera de ruta"" es un plano didáctico que incluye un recorrido por diez obras de la colección del Museo del Prado con propuestas para descubrir formas de viajar, caminar y mirar el arte

ℹDisponible en los puntos de información y online https://t.co/icI6tSNgsN

Colabora @elcorteingles 
#PradoEducación"
2008484028677325011	2026-01-06T11:21:22Z	“La Adoración de los Reyes Magos”, Juan Bautista Maíno, 1612-1614 https://t.co/BVQNUdsNUe https://t.co/cend3GRoCi
2008821078089486533	2026-01-07T09:40:41Z	"""Ecce Homo"" de Caravaggio, en depósito en el Museo del Prado, se expone flanqueado por obras de Daniele Crespi y Mattias Stom, seguidores del estilo de Caravaggio https://t.co/b57lU9zXiz https://t.co/yCsA0ho3Gp"
2008826219240816891	2026-01-07T10:01:07Z	"Exposición ""Juan Muñoz. Historias de Arte"" en el Museo del Prado. Con la colaboración de @MADRID https://t.co/82XHmrDHUq https://t.co/wZNzWKmoHg"
2008856967805382925	2026-01-07T12:03:18Z	Entra en la Biblioteca Digital del Museo del Prado, una puerta de acceso al fondo antiguo especializado en literatura artística con 6.000 manuscritos y libros publicados entre finales del siglo XV y principios del siglo XX https://t.co/S4PhcNMw2z https://t.co/UJvKhoRb6C
2008869079948411316	2026-01-07T12:51:26Z	"🔎#PradoEducación ""Naturaleza creadora"" es una visita taller en la que proponemos desarrollar la observación y la imaginación en las salas del Museo del Prado a través de la palabra y el dibujo con el ilustrador Adolfo Serra

👉Inscripciones: https://t.co/1BHeKazV6r

Colabora @elcorteingles"
2009179560378814544	2026-01-08T09:25:10Z	Todos los días de la semana ofrecemos visitas guiadas a las obras maestras del Museo del Prado: Tintoretto, Velázquez, Goya o Gisbert. Se solicitan directamente en la taquilla del museo https://t.co/qGy8KSec0D #PradoEducación https://t.co/AfuzsuwBy0
2009218013950800029	2026-01-08T11:57:58Z	"#Exposiciones actuales en el Museo del Prado: ""Antonio Raphael Mengs"", ""Juan Muñoz. Historias de Arte"", ""El Prado en femenino III"", ""El pintor Antonio Muñoz Degrain"" https://t.co/yu9A5c7M0z https://t.co/rDdHuWDm1b"
2009292008507183363	2026-01-08T16:52:00Z	"""Efigie y fábula. Los retratos de Rubens"". Vídeo de la conferencia impartida por Jaime García-Máiquez (Museo del Prado) https://t.co/0uVI0OgvvU

Celebrada en marzo de 2023 durante el ciclo de conferencias Francisco Calvo Serraller ""Pedro Pablo Rubens"", organizado por la Fundación Amigos del Museo del Prado"
2009563699611144576	2026-01-09T10:51:36Z	"Mañana sábado a las 18.30h dará comienzo el ciclo de conferencias ""Poetas en el Prado VII. Introversiones"", con la ponencia ""Los anuncios"", de la poeta, ensayista y narradora argentina María Negroni https://t.co/HfuubxXbRd https://t.co/62M0UCDBiS"
2009570021597430107	2026-01-09T11:16:43Z	El Museo del Prado reúne a voces prestigiosas de la lírica y el ensayo contemporáneo en la VII edición de ‘Poetas en el Prado’ https://t.co/4mTjXNl6w5 https://t.co/kL9ts7Cc8E
2009918460696891418	2026-01-10T10:21:18Z	El significado de la flor de lis en las obras del Museo del Prado y su relación con la reina Isabel de Farnesio #PradoenFemenino https://t.co/UyaG5GMFNj
2010624825585242203	2026-01-12T09:08:08Z	"""Juan Muñoz. Historias de Arte"". Hasta el 8 de marzo en el Museo del Prado https://t.co/82XHmrDHUq
Con la colaboración de @MADRID https://t.co/k1nEdYoeti"
2010665300136517822	2026-01-12T11:48:58Z	"🗓Agenda. Del 12 al 18 de enero en el Museo del Prado

◾Exposiciones
- “Juan Muñoz. Historias de arte”
- “Antonio Raphael Mengs (1728-1779)”
- “El pintor Antonio Muñoz Degrain (1840 - 1924)”. Últimos días
- Itinerario “El Prado en femenino”: La reina Isabel de Farnesio

ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- Juan Muñoz. Historias de arte
- Antonio Raphael Mengs (1728-1779)
- Isabel de Farnesio. Una gran mujer, una gran reina
- Lugares de trabajo
➡ Todas las visitas: https://t.co/vqT82orbnh

◾¡No te pierdas!
- Proyecciones diarias del documental “El Prado en femenino: Isabel de Farnesio” https://t.co/CjTniSVyS1
- Lunes: Claves de “Juan Muñoz. Historias de arte” https://t.co/dkwH7ancoW
- Martes: Conferencia “Bernini. La fuerza de la escultura”. Para Amigos del Museo del Prado https://t.co/8JVuN8BVJ2
- Sábado y domingo: Una obra, un artista. Pinturas murales de San Baudelio de Berlanga https://t.co/3oQpOGytOO
Domingo: Visitas guiadas a la bóveda de Luca Giordano en el Casón del Buen Retiro https://t.co/m7bWRQVtQp"
2010677893983096897	2026-01-12T12:39:01Z	"Exposición ""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII. La muestra cuenta con el patrocinio exclusivo de 
@FundacionBBVA
 https://t.co/egUEvccXAg https://t.co/6klvFwA4Ew"
2010701687661441398	2026-01-12T14:13:34Z	"Abierto el plazo de inscripción para el simposio ""Protagonistas femeninas en la formación de las colecciones del Museo del Prado III. Isabel de Farnesio""
📆Fechas: 9 y 10 de marzo
💻Inscripción gratuita en modalidad presencial y online https://t.co/yo7sEQ6LND https://t.co/AdyOY6lWxp"
2010757379353137513	2026-01-12T17:54:51Z	"""El Impacto de Goya en el siglo XIX: de Gautier a Madrazo"". Vídeo de la conferencia impartida por Paula Fayos (beca Leonardo, Fundación BBVA) https://t.co/1jM6EhDv1j

Celebrada en noviembre de 2025 durante el ciclo de conferencias ""Programa Joven 2025"" https://t.co/vGBAtfbGDF"
2011007903801495738	2026-01-13T10:30:21Z	"La reina Isabel de Farnesio reunió una de las colecciones más destacadas de su tiempo, con obras maestras de Velázquez, Murillo, Rubens, Guido Reni, Bruegel el Viejo o Clara Peeters

#PradoenFemenino https://t.co/pwtOSaKjKM

Colabora @instmujeres https://t.co/JV4z8RzKIN"
2011151162456567972	2026-01-13T19:59:37Z	"El Museo del Prado comparte Aracne, un software que facilita el estudio de los lienzos. Aracne analiza con precisión los tejidos, permitiendo la comparación entre cuadros, el estudio de los formatos originales y de los paños añadidos

🧵Descarga: https://t.co/16U4Ye6jpJ https://t.co/cMw25SizSR"
2011344857273413902	2026-01-14T08:49:17Z	Así ha sido el montaje en el Museo del Prado de los frescos de la Capilla Herrera en Roma. Esta nueva instalación en altura permite disfrutar de este conjunto excepcional del barroco italiano tal y como fue concebido por Annibale Carracci https://t.co/Igj6AzpofR
2011371879588938047	2026-01-14T10:36:40Z	Esta mañana se presenta a los medios de comunicación la temporada del Museo del Prado para 2026 https://t.co/Mh8eUMVGn1
2011388794822676634	2026-01-14T11:43:53Z	El Museo del Prado presenta su programación en 2026 abierta a nuevas geografías, naturaleza, temáticas y cronologías https://t.co/bXa0Z4CeK2 https://t.co/jXgF0SdAHf
2011749188816576831	2026-01-15T11:35:57Z	"Pintura dentro de la pintura: ""Ceres en casa de Hécuba"" (1605) del Museo del Prado y ""El gabinete de arte de Cornelis van der Geest"" (1628), del Rubenshuis Museum, en Amberes https://t.co/Xe7exfZaLG https://t.co/6EQ37Yg2T8"
2011757503952908311	2026-01-15T12:09:00Z	"Simposio ""Protagonistas femeninas en la formación de las colecciones del Museo del Prado III. Isabel de Farnesio""
📆Fechas: 9 y 10 de marzo
💻Inscripción gratuita en modalidad presencial y online https://t.co/yo7sEQ6LND
Colabora @instmujeres https://t.co/86SQSJIzD4"
2011761018788327541	2026-01-15T12:22:58Z	De Zelenka a Boccherini: la música que acompañó a Mengs sonará en el Museo del Prado los días 23 y 24 de enero https://t.co/gdFw1WKGFn https://t.co/81KIceofmH
2011781990547099742	2026-01-15T13:46:18Z	"El cortometraje ""El Fantasma de la Quinta"" (""The Quinta’s Ghost""), dirigido por James A. Castillo, es candidato a los Oscar en la categoría de Mejor cortometraje de animación. ¡Suerte en las últimas horas de votación para la nominación al premio! https://t.co/0dcUwLMhNv"
2012096946786181463	2026-01-16T10:37:49Z	"Exposición ""Juan Muñoz. Historias de Arte"". Con la colaboración de @MADRID
 https://t.co/nUij3ChdLr"
2012211629648122163	2026-01-16T18:13:32Z	"""Isabel de Farnesio. Una gran mujer, una gran reina"". Vídeo de la conferencia impartida por María Ángeles Pérez Samper (Universidad de Barcelona) https://t.co/Jgp8fFjary

Celebrada en diciembre de 2025 durante el ciclo ""El legado de una reina. Isabel de Farnesio en las colecciones del Museo del Prado"" #PradoenFemenino"
2013199189560168714	2026-01-19T11:37:44Z	"🗓Agenda del 19 al 25 de enero en el Museo del Prado

◾Exposiciones
- “Juan Muñoz. Historias de arte”
- “Antonio Raphael Mengs (1728-1779)”
- “El pintor Antonio Muñoz Degrain (1840 - 1924)”. Última semana
- Itinerario “El Prado en femenino”: La reina Isabel de Farnesio
ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- Juan Muñoz. Historias de arte
- Antonio Raphael Mengs (1728-1779)
- Isabel de Farnesio. Una gran mujer, una gran reina
- Memorias vivas
- Donantes medievales. La pervivencia de la memoria
➡ Todas las visitas: https://t.co/vqT82orbnh

◾¡No te pierdas!
- Proyecciones diarias del documental “El Prado en femenino: Isabel de Farnesio” https://t.co/CjTniSVyS1
- Lunes: Curso “Antonio Raphael Mengs. El más grande pintor del siglo XVIII”. Para Amigos del Museo del Prado https://t.co/jh636QG1ob
- Martes y jueves: Pinceladas sonoras, con la pianista Mariam Chitanava https://t.co/XxtuqrpTBA
- Viernes y sábado: Concierto “Mengs, músicas para un retrato”, con la soprano María Espada y el conjunto de cámara Nereydas y la dirección Ulises Illán https://t.co/edsrLg8hqo"
2013520531694190889	2026-01-20T08:54:38Z	"""Juan Muñoz. Historias de Arte"": el diálogo del maestro de la escultura contemporánea con el arte clásico que le inspiró en el Prado. Hasta el 8 de marzo

Con la colaboración de @MADRID https://t.co/p0Rgs4C9Hb"
2013607171049558183	2026-01-20T14:38:55Z	"Así fue la restauración del ""San Sebastián"" pintado por Guido Reni hacia 1619. La limpieza deja al descubierto parte de la anatomía del santo que había sido cubierta en el pasado. Desde 1746 figura en la colección de la reina Isabel de Farnesio #PradoenFemenino https://t.co/uCAmocHuAw"
2013876669375795395	2026-01-21T08:29:48Z	"""Antonio Raphael Mengs (1728-1779)"", una figura clave en el nacimiento del Neoclasicismo y uno de los artistas más influyentes del siglo XVIII

Hasta el 1 de marzo en el Museo del Prado. Con el patrocinio exclusivo de @FundacionBBVA https://t.co/uBnkvfgBUv"
2013918731689250938	2026-01-21T11:16:57Z	#Empleo El Museo del Prado convoca una plaza de Técnico de Gestión N2 (Atención al Visitante) por Nuevo Ingreso (contrato laboral fijo de relevo). Podéis consultar las bases de la convocatoria en https://t.co/L3wh3jOg9m https://t.co/8lAcr2Yt7V
